DRILLHOLE_NO,DH_NAME,DH_OTHER_NAME,lon_dd,lat_dd,max_depth_m,drill_date,TARGET_COMMODITIES,MINERAL_CLASS,PETROLEUM_CLASS,STRATIGRAPHIC_CLASS,WATER_WELL_CLASS,STRAT_LOG,LITHO_LOG,PETROPHYSICAL_LOG,CORE_LIBRARY,OPERATOR_NAME,TENEMENT,MAP_250000,dist_od_km,in_regional_window,strat_units_top_to_base,gis_codes_top_to_base,deepest_logged_base_m,oldest_age_rank,oldest_age_class,depth_top_pre_adelaidean_m,depth_top_crystalline_basement_m,first_pre_adelaidean_unit,first_crystalline_basement_unit,reached_pre_adelaidean,reached_crystalline_basement,pandurra_logged,hole_type,cutoff_t0,buffer_deg
6109,HIGHWAYS AND LOCAL GOVT DEPT,BORE SERIAL NO PD 75/64,134.7274739,-32.6908493,51.82,1963-12-06,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,323.2,False,Bridgewater Formation > Bridgewater Formation > St Peter Suite,I---cb > I---cb > Y--p,51.82,4.0,Palaeoproterozoic,47.24,47.24,St Peter Suite,St Peter Suite,True,True,False,water,1975-05-02,2.0
6100,,,134.7689199,-32.7731653,57.91,1948-11-08,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,327.8,False,Bridgewater Formation > Garford Formation > Hiltaba Suite > Hiltaba Suite,I---cb > eI-i-g > M-th > M-th,58.0,3.0,Mesoproterozoic,43.89,43.89,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
9181,DME IR 5,,135.0111509,-32.9299483,45.42,1959-05-15,Iron,Y,N,N,N,Y,N,N,Y,South Australia. Department of Mines and Energy., ,SI5303 YARDEA,328.8,False,Tertiary-Pleistocene rocks > Hiltaba Suite,aI > M-th,45.42,3.0,Mesoproterozoic,44.2,44.2,Hiltaba Suite,Hiltaba Suite,True,True,False,mineral,1975-05-02,2.0
133944,DME IR 3,DD25/291,135.0012759,-32.9336113,59.13,1960-05-26,Iron,Y,N,N,N,Y,N,N,Y,South Australia. Department of Mines and Energy., ,SI5303 YARDEA,329.6,False,Tertiary-Pleistocene rocks > Cretaceous-Paleocene deep weathering > Palaeoproterozoic unit 9,aI > Ka----dw > Y-------09,59.13,4.0,Palaeoproterozoic,57.91,57.91,Palaeoproterozoic unit 9,Palaeoproterozoic unit 9,True,True,False,mineral,1975-05-02,2.0
133881,CR 1,BORE SERIAL NO DD 4/60,134.676298,-32.7304103,88.62,1960-02-26,Iron,Y,N,N,N,Y,N,N,Y,South Australia. Department of Mines and Energy., ,SI5302 STREAKY BAY,329.6,False,Tertiary-Pleistocene rocks > Lincoln Complex,aI > L-l,46.53,4.0,Palaeoproterozoic,42.67,42.67,Lincoln Complex,Lincoln Complex,True,True,False,mineral,1975-05-02,2.0
133941,DME IR 2,INKSTER AEROMAG ANOMALY,135.0009559,-32.9363193,76.5,1959-05-20,Iron,Y,N,N,N,Y,Y,N,Y,South Australia. Department of Mines and Energy., ,SI5303 YARDEA,329.9,False,Tertiary-Pleistocene rocks > Cretaceous-Paleocene deep weathering > Palaeoproterozoic unit 9,aI > Ka----dw > Y-------09,66.29,4.0,Palaeoproterozoic,64.97,64.97,Palaeoproterozoic unit 9,Palaeoproterozoic unit 9,True,True,False,mineral,1975-05-02,2.0
133940,DME IR MINNIPA 1,B/S DD27/59,135.0003149,-32.9408273,60.96,1955-05-08,Iron,Y,N,N,N,Y,N,N,Y,South Australia. Department of Mines and Energy., ,SI5303 YARDEA,330.3,False,Tertiary-Pleistocene rocks > Cretaceous-Paleocene deep weathering > Palaeoproterozoic unit 9,aI > Ka----dw > Y-------09,60.96,4.0,Palaeoproterozoic,59.44,59.44,Palaeoproterozoic unit 9,Palaeoproterozoic unit 9,True,True,False,mineral,1975-05-02,2.0
133882,CR - DEPT OF MINES 2,SERIAL NO DD 3/60,134.661142,-32.7303683,77.62,1960-02-17,Iron,Y,N,N,N,Y,N,N,Y,South Australia. Department of Mines and Energy., ,SI5302 STREAKY BAY,330.5,False,Tertiary-Pleistocene rocks > Cretaceous-Paleocene deep weathering > Palaeoproterozoic unit 9,aI > Ka----dw > Y-------09,77.62,4.0,Palaeoproterozoic,75.9,75.9,Palaeoproterozoic unit 9,Palaeoproterozoic unit 9,True,True,False,mineral,1975-05-02,2.0
133942,DME IR 6,,134.9928259,-32.9381223,75.44,1959-07-09,Iron,Y,N,N,N,Y,N,N,Y,South Australia. Department of Mines and Energy., ,SI5302 STREAKY BAY,330.5,False,Tertiary-Pleistocene rocks > Palaeoproterozoic unit 9 > Palaeoproterozoic unit 9,aI > Y-------09 > Y-------09,75.44,4.0,Palaeoproterozoic,44.2,44.2,Palaeoproterozoic unit 9,Palaeoproterozoic unit 9,True,True,False,mineral,1975-05-02,2.0
6141,,,134.7714139,-32.8079623,45.72,1954-02-19,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,330.7,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,45.7,3.0,Mesoproterozoic,44.81,44.81,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
133883,CR 3,DEPT ON MINES,134.654737,-32.7306243,88.62,1960-02-02,Iron,Y,N,N,N,Y,N,N,N,South Australia. Department of Mines and Energy., ,SI5302 STREAKY BAY,330.9,False,Tertiary-Pleistocene rocks > Cretaceous-Paleocene deep weathering > Palaeoproterozoic unit 9,aI > Ka----dw > Y-------09,88.62,4.0,Palaeoproterozoic,86.79,86.79,Palaeoproterozoic unit 9,Palaeoproterozoic unit 9,True,True,False,mineral,1975-05-02,2.0
133885,STREAKY R 1A,,134.617798,-32.7084153,124.97,1972-10-06,Uranium,Y,N,N,N,Y,Y,N,N,Endeavour Oil Co NL.,SML 594,SI5302 STREAKY BAY,331.3,False,Bridgewater Formation > Pantoulbie Formation > Pidinga Formation > St Peter Suite,I---cb > eI-iba > eI-ibp > Y--p,124.97,4.0,Palaeoproterozoic,117.35,117.35,St Peter Suite,St Peter Suite,True,True,False,mineral,1975-05-02,2.0
133943,DME IR 4,B/S DD 1/60 INKSTER AEROMAG,134.9746369,-32.9480413,76.5,1959-05-27,Iron,Y,N,N,N,Y,Y,N,Y,South Australia. Department of Mines and Energy., ,SI5302 STREAKY BAY,332.3,False,Tertiary-Pleistocene rocks > Pidinga Formation > no sample > Hiltaba Suite,aI > eI-ibp > ------ns > M-th,76.5,3.0,Mesoproterozoic,74.98,74.98,Hiltaba Suite,Hiltaba Suite,True,True,False,mineral,1975-05-02,2.0
6144,,,134.7900969,-32.8441673,47.4,1958-11-05,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,332.9,False,Quaternary rocks > Bridgewater Formation > Garford Formation > Hiltaba Suite,IH > I---cb > eI-i-g > M-th,47.2,3.0,Mesoproterozoic,18.2,18.2,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6129,,B/S NO 187/50,134.8218299,-32.8733623,46.02,1950-07-06,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,333.7,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,46.02,3.0,Mesoproterozoic,35.57,35.57,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6151,,,134.7527889,-32.8642973,53.34,1955-03-02,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,336.8,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,53.3,3.0,Mesoproterozoic,25.0,25.0,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6236,,,134.7250979,-32.8495263,53.34,1948-06-28,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,337.0,False,Quaternary rocks > Bridgewater Formation > Garford Formation > Hiltaba Suite,IH > I---cb > eI-i-g > M-th,53.3,3.0,Mesoproterozoic,51.8,51.8,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6237,,,134.7250229,-32.8497883,49.38,1948-07-15,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,337.1,False,Quaternary rocks > Bridgewater Formation > Garford Formation > Hiltaba Suite,IH > I---cb > eI-i-g > M-th,49.4,3.0,Mesoproterozoic,33.8,33.8,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6235,,,134.7220199,-32.8530553,51.8,1929-08-13,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,337.5,False,Quaternary rocks > Tertiary rocks > Hiltaba Suite,IH > ap > M-th,51.8,3.0,Mesoproterozoic,45.7,45.7,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6233,,,134.7431859,-32.8736953,35.97,1952-05-13,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,338.1,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,36.0,3.0,Mesoproterozoic,30.5,30.5,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6234,,,134.7322729,-32.8732933,33.53,1955-03-16,Water,N,N,N,Y,Y,N,N,N,, ,SI5302 STREAKY BAY,338.7,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,33.5,3.0,Mesoproterozoic,6.1,6.1,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
6226,,405004804,134.7299959,-32.9471843,39.01,1954-02-05,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,345.4,False,Bridgewater Formation > Garford Formation > St Peter Suite,I---cb > eI-i-g > Y--p,39.0,4.0,Palaeoproterozoic,32.0,32.0,St Peter Suite,St Peter Suite,True,True,False,water,1975-05-02,2.0
6248,,279001105,134.521739,-32.8241803,28.96,1952-12-16,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,346.9,False,Bridgewater Formation > Garford Formation > Hiltaba Suite > Hiltaba Suite,I---cb > eI-i-g > M-th > M-th,30.0,3.0,Mesoproterozoic,15.24,15.24,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
4067,,279000101,134.477769,-32.8235633,36.58,1953-10-03,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,349.6,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,36.5,3.0,Mesoproterozoic,28.04,28.04,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
5145,MOUNT FURNER 1,,134.4653931,-28.1025323,555.04,1969-06-17,,Y,N,Y,Y,Y,N,Y,Y,South Australia. Department of Mines and Energy., ,SH5302 MURLOOCOPPIE,350.4,False,Bulldog Shale > Cadna-owie Formation > Algebuckina Sandstone > Mount Toondina Formation > Stuart Range Formation > Mulgathing Complex,K--rmb > K----c > JK---a > P----t > P----s > AYm,555.04,5.0,Archaean,548.64,548.64,Mulgathing Complex,Mulgathing Complex,True,True,False,stratigraphic,1975-05-02,2.0
4063,,279000202,134.464835,-32.8355503,20.12,1949-09-16,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,351.4,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,20.12,3.0,Mesoproterozoic,18.0,18.0,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
4062,,279000201,134.450313,-32.8339633,18.29,1949-09-08,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,352.1,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,18.26,3.0,Mesoproterozoic,17.68,17.68,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
4066,,279000205,134.45251,-32.8520853,36.58,1958-09-05,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,353.5,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,36.58,3.0,Mesoproterozoic,24.3,24.3,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
4164,,357006002,134.433128,-32.8463973,37.19,1950-05-30,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,354.2,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,37.19,3.0,Mesoproterozoic,36.88,36.88,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
4127,,357000701,134.350802,-32.7920373,40.23,1956-12-20,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,355.0,False,Bridgewater Formation > Garford Formation > St Peter Suite,I---cb > eI-i-g > Y--p,40.2,4.0,Palaeoproterozoic,36.58,36.58,St Peter Suite,St Peter Suite,True,True,False,water,1975-05-02,2.0
4159,,357006204,134.418914,-32.8481183,42.67,1954-02-25,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,355.3,False,Bridgewater Formation > Garford Formation > Hiltaba Suite,I---cb > eI-i-g > M-th,42.65,3.0,Mesoproterozoic,41.25,41.25,Hiltaba Suite,Hiltaba Suite,True,True,False,water,1975-05-02,2.0
4193,DEPT OF MINES,357BK1310,134.438234,-32.9161833,8.43,1967-05-02,Water,N,N,N,Y,Y,Y,N,Y,South Australia. Department of Mines and Energy., ,SI5302 STREAKY BAY,359.8,False,Wiabuna Formation > St Peter Suite,I---ew > Y--p,8.23,4.0,Palaeoproterozoic,8.23,8.23,St Peter Suite,St Peter Suite,True,True,False,water,1975-05-02,2.0
4181,,357BK1807,134.342127,-32.8561723,19.81,1956-03-09,Water,N,N,N,Y,Y,Y,N,N,, ,SI5302 STREAKY BAY,360.7,False,Bridgewater Formation > Garford Formation > St Peter Suite,I---cb > eI-i-g > Y--p,20.0,4.0,Palaeoproterozoic,18.29,18.29,St Peter Suite,St Peter Suite,True,True,False,water,1975-05-02,2.0
